Orthogroup	Smed_jakke	g_tig_TfinalCDS
OG0004684	SMEST019032001.1.p1, MSTRG.19900.1.p1, MSTRG.19900.3.p1, MSTRG.19900.2.p1, MSTRG.19900.1.p2, SMEST067276001.1.p1	m.4273_1
OG0004685	MSTRG.4878.2.p2, MSTRG.4878.3.p1, MSTRG.4878.4.p2, MSTRG.4878.8.p1, MSTRG.4878.3.p2, SMEST013740003.1.p1	m.29553_1
OG0004686	SMEST003962004.1.p1, SMEST003962006.1.p1	m.1672_1
OG0004687	MSTRG.17208.2.p1, MSTRG.17208.5.p1, SMEST057111001.1.p1	m.2173_1
OG0004688	MSTRG.14279.1.p2	m.26463_1
OG0004689	SMEST054401001.1.p1, SMEST025775001.1.p1	m.12330_1
OG0004690	MSTRG.11882.1.p2, SMEST036836001.1.p1	m.5563_1
OG0004691	MSTRG.1497.2.p1, MSTRG.1497.7.p1, SMEST001897002.1.p1, MSTRG.1497.4.p1	m.16384_1
OG0004693	SMEST074700001.1.p1, MSTRG.21941.1.p1	m.10005_1
OG0004694	SMEST009992001.1.p1, MSTRG.3756.3.p2	m.15756_1
OG0004694	MSTRG.3756.2.p1	m.15760_1
OG0004695	SMEST011961001.1.p1	m.26142_1
OG0004696	SMEST071880001.1.p1, MSTRG.21051.2.p1	m.3876_1
OG0004697	MSTRG.9180.1.p1, SMEST028756001.1.p1	m.10139_1
OG0004698	SMEST010770001.1.p1, MSTRG.9713.1.p1	m.200_1
OG0004699	SMEST057653001.1.p1	m.2456_1
OG0004700	MSTRG.15676.6.p1, MSTRG.15676.4.p2, MSTRG.15676.5.p2, SMEST058788001.1.p1	m.10842_1, m.10845_1
OG0004701	SMEST005945002.1.p1	m.18711_1
OG0004702	SMEST002729001.1.p1	m.7772_1
OG0004703	MSTRG.609.8.p1	m.16902_1
OG0004703	SMEST026204001.1.p1	m.16903_1
OG0004704	SMEST017232002.1.p1	m.17096_1
OG0004705	SMEST047956003.1.p1, SMEST047956002.1.p1, MSTRG.15001.1.p1, MSTRG.14086.1.p1	m.4313_1
OG0004706	MSTRG.23678.2.p1, MSTRG.23678.3.p1, SMEST080731001.1.p1	m.972_1
OG0004707	SMEST028961001.1.p1	m.1400_1
OG0004708	SMEST052539001.1.p1, MSTRG.16011.3.p1, MSTRG.16011.4.p1, MSTRG.16011.3.p2	m.6236_1
OG0004709	SMEST045329001.1.p1	m.11256_1
OG0004710	MSTRG.6449.4.p1, MSTRG.6449.3.p1, SMEST018260001.1.p1, MSTRG.6449.2.p1	m.26202_1, m.26200_1, m.26196_1, m.26203_1
OG0004711	MSTRG.7507.5.p2, SMEST022992001.1.p1	m.7623_1
OG0004711	MSTRG.7507.3.p2	m.27584_1
OG0004712	MSTRG.23211.2.p2, SMEST079213001.1.p1	m.4023_1
OG0004713	SMEST066760002.1.p1, SMEST066760001.1.p1, MSTRG.19840.4.p1	m.20973_1, m.20970_1
OG0004714	SMEST056782001.1.p1	m.6586_1
OG0004715	SMEST026156001.1.p1, SMEST026156002.1.p1	m.4402_1
OG0004716	SMEST016949001.1.p1	m.19741_1
OG0004717	MSTRG.17952.1.p1	m.1661_1
OG0004718	SMEST063624001.1.p1, MSTRG.18995.5.p4, MSTRG.18995.6.p5, MSTRG.21865.1.p1, MSTRG.21865.3.p2, MSTRG.21865.3.p1	m.6470_1
OG0004719	SMEST080049001.1.p1	m.31831_1, m.31834_1, m.31836_1
OG0004720	SMEST027530003.1.p1, SMEST027530001.1.p1	m.5494_1
OG0004722	MSTRG.11442.4.p1, SMEST036633002.1.p1, MSTRG.11442.2.p1, MSTRG.11442.5.p1	m.2861_1
OG0004723	SMEST039017001.1.p1, MSTRG.12207.4.p1, MSTRG.12207.3.p1	m.5496_1
OG0004724	SMEST042238001.1.p1	m.13406_1
OG0004725	SMEST019000001.1.p1, SMEST019000002.1.p1	m.6078_1
OG0004726	SMEST078051001.1.p1, MSTRG.21746.1.p1, MSTRG.21746.2.p1	m.3892_1
OG0004727	SMEST008665001.1.p1, MSTRG.3346.3.p1	m.2725_1
OG0004728	MSTRG.6679.1.p1	m.26494_1
OG0004729	MSTRG.21038.4.p1, SMEST071636002.1.p1	m.9380_1
OG0004731	MSTRG.7178.1.p1	m.26032_1
OG0004732	SMEST006728001.1.p1, MSTRG.2874.2.p1, MSTRG.2874.2.p2, MSTRG.2874.3.p1, MSTRG.2874.5.p1	m.36975_1
OG0004733	MSTRG.12168.4.p1, SMEST038875001.1.p1	m.17816_1, m.17815_1
OG0004735	MSTRG.17998.1.p1	m.30567_1, m.30571_1
OG0004737	SMEST032344001.1.p1	m.203_1
OG0004737	SMEST078103001.1.p1	m.321_1
OG0004738	SMEST055305001.1.p1, SMEST055554001.1.p1, MSTRG.16800.2.p1	m.5266_1
OG0004739	MSTRG.13422.1.p1, SMEST043691001.1.p1	m.22951_1
OG0004740	MSTRG.13404.4.p1, MSTRG.13404.5.p1, SMEST051137001.1.p1	m.22286_1
OG0004741	MSTRG.10874.1.p1, SMEST034943001.1.p1	m.41609_1, m.24348_1
OG0004742	MSTRG.6044.2.p1	m.11213_1
OG0004743	MSTRG.5281.3.p1, MSTRG.5281.2.p1, SMEST016963003.1.p1	m.8097_1
OG0004745	SMEST074831001.1.p1, MSTRG.21901.4.p1	m.14039_1
OG0004746	SMEST010560001.1.p1	m.4453_1
OG0004747	SMEST025171001.1.p1, SMEST025171002.1.p1, MSTRG.8260.1.p1	m.4953_1
OG0004748	SMEST055130001.1.p1, MSTRG.16661.2.p1	m.840_1
OG0004749	SMEST081906001.1.p1, MSTRG.22891.5.p1	m.1509_1
OG0004750	SMEST006261001.1.p1	m.10811_1, m.10812_1
OG0004751	MSTRG.148.2.p1, MSTRG.148.1.p1	m.28671_1
OG0004752	MSTRG.14706.2.p1, SMEST047476001.1.p1	m.5074_1
OG0004753	MSTRG.23560.2.p2, MSTRG.23560.2.p1, SMEST080312001.1.p1	m.8473_1
OG0004755	SMEST068152001.1.p1	m.15222_1
OG0004756	MSTRG.13042.3.p1, MSTRG.13042.11.p1, MSTRG.13042.14.p1	m.34320_1
OG0004757	SMEST081127001.1.p1	m.3699_1
OG0004758	SMEST039187001.1.p1, SMEST039190001.1.p1, MSTRG.12083.1.p1	m.29842_1, m.29844_1
OG0004759	MSTRG.21679.3.p3, MSTRG.21679.5.p2, MSTRG.21679.2.p1, MSTRG.21679.3.p2, SMEST077896001.1.p1, MSTRG.21679.5.p1	m.21744_1
OG0004760	SMEST068745001.1.p1, SMEST022022001.1.p1	m.2128_1
OG0004763	SMEST001919001.1.p1, MSTRG.12159.1.p1, SMEST038864001.1.p1, MSTRG.12161.8.p1, MSTRG.12161.3.p1	m.28146_1, m.28147_1
OG0004766	MSTRG.6203.1.p1, MSTRG.6203.3.p1, MSTRG.6203.4.p1, SMEST017337001.1.p1	m.16447_1
OG0004767	SMEST021514001.1.p1	m.924_1
OG0004768	MSTRG.22863.1.p1	m.3536_1
OG0004769	SMEST014001001.1.p1, MSTRG.4997.3.p1	m.765_1
OG0004773	SMEST080497001.1.p1, MSTRG.23602.2.p1	m.10102_1
OG0004774	MSTRG.22886.1.p1, MSTRG.22886.3.p1	m.2887_1
OG0004775	MSTRG.4624.2.p1	m.11694_1
OG0004776	MSTRG.7052.1.p1, SMEST020173004.1.p1	m.11532_1
OG0004778	SMEST016093001.1.p1, MSTRG.5757.5.p1, MSTRG.5757.4.p2	m.25903_1
OG0004780	SMEST081421001.1.p1	m.7149_1
OG0004781	SMEST034399001.1.p1	m.21467_1
OG0004782	SMEST023418001.1.p1, MSTRG.10311.1.p1	m.33600_1
OG0004783	SMEST025667002.1.p1	m.4598_1, m.37667_1
OG0004784	SMEST003471001.1.p1	m.23190_1
OG0004785	SMEST045051001.1.p1	m.19135_1, m.19137_1
OG0004787	MSTRG.11370.1.p1	m.13348_1
OG0004788	MSTRG.22166.4.p1, MSTRG.22166.2.p1, SMEST075464001.1.p1	m.2863_1, m.2862_1
OG0004789	SMEST013803001.1.p1	m.6585_1
OG0004790	MSTRG.7191.2.p1, SMEST020571001.1.p1	m.1572_1
OG0004791	MSTRG.12196.1.p1, MSTRG.12196.4.p1, MSTRG.12196.5.p1, MSTRG.12196.2.p1, MSTRG.12196.7.p1	m.33390_1
OG0004792	SMEST069411001.1.p1, MSTRG.19159.5.p2, MSTRG.19159.5.p1	m.17206_1
OG0004793	SMEST036571002.1.p1, MSTRG.11427.3.p1	m.13420_1
OG0004793	SMEST044355001.1.p1	m.7308_1
OG0004794	MSTRG.15972.3.p1, MSTRG.15972.1.p1	m.3841_1
OG0004795	SMEST041894001.1.p1, MSTRG.9057.5.p1	m.11685_1
OG0004796	MSTRG.1368.2.p1	m.8990_1
OG0004796	SMEST014789001.1.p1	m.18635_1
OG0004797	MSTRG.602.5.p2, SMEST026169002.1.p1, MSTRG.602.4.p1	m.17725_1, m.17723_1
OG0004798	SMEST079950001.1.p1	m.1938_1
OG0004799	MSTRG.8434.1.p1, SMEST023757001.1.p1	m.18554_1
OG0004800	MSTRG.7592.2.p1, SMEST023190001.1.p1	m.7625_1
OG0004802	SMEST043359001.1.p1, SMEST043359002.1.p1	m.3839_1
OG0004803	MSTRG.3429.1.p1	m.12115_1
OG0004804	SMEST075698001.1.p1, MSTRG.22185.3.p2	m.37282_1
OG0004805	MSTRG.4481.8.p2, MSTRG.4481.5.p2	m.39856_1
OG0004806	MSTRG.7468.3.p1, SMEST022927002.1.p1	m.28956_1
OG0004807	MSTRG.6269.4.p1, SMEST017711001.1.p1, MSTRG.6269.1.p2	m.9629_1
OG0004808	MSTRG.4912.6.p2, MSTRG.4912.7.p1, MSTRG.4912.5.p1, SMEST013800001.1.p1, MSTRG.4912.4.p1, MSTRG.4912.9.p1, MSTRG.4912.8.p1	m.2258_1
OG0004809	SMEST019381001.1.p1, MSTRG.6160.3.p1	m.7067_1
OG0004810	MSTRG.13091.1.p1	m.5844_1
OG0004811	SMEST043164001.1.p1, SMEST010012001.1.p1	m.916_1
OG0004812	MSTRG.6061.3.p1, MSTRG.6061.1.p2	m.10625_1
OG0004813	MSTRG.451.1.p1, MSTRG.451.2.p1, SMEST025689001.1.p1	m.17122_1
OG0004814	SMEST032004001.1.p1	m.8545_1
OG0004817	SMEST064614001.1.p1, MSTRG.17393.1.p1, MSTRG.17393.2.p1	m.2662_1
OG0004819	MSTRG.5696.8.p1, MSTRG.5696.3.p1, MSTRG.5696.7.p1, MSTRG.5696.9.p1, SMEST015738001.1.p1, MSTRG.5696.6.p2	m.29634_1
OG0004820	MSTRG.15634.5.p2, MSTRG.15634.4.p1, SMEST058595001.1.p1, MSTRG.15634.7.p1, MSTRG.5983.1.p1	m.5273_1
OG0004821	MSTRG.19734.1.p1, MSTRG.19734.5.p1, SMEST066347002.1.p1	m.11025_1
OG0004822	MSTRG.2058.1.p1	m.4245_1
OG0004823	SMEST079759001.1.p1, SMEST079759001.1.p2	m.16652_1
OG0004824	MSTRG.22249.1.p1, MSTRG.22249.9.p1, MSTRG.22249.3.p1, MSTRG.22249.5.p1	m.8239_1
OG0004825	MSTRG.477.3.p1, SMEST025791003.1.p1, MSTRG.477.6.p1	m.19880_1
OG0004826	MSTRG.1999.2.p1	m.1481_1, m.913_1
OG0004828	SMEST004483001.1.p1	m.10390_1, m.10391_1
OG0004829	MSTRG.220.1.p1	m.146_1
OG0004830	MSTRG.16774.2.p2, SMEST055405001.1.p1, SMEST055405001.1.p2, SMEST055404001.1.p1	m.12122_1
OG0004831	SMEST078243001.1.p1	m.12262_1
OG0004833	SMEST056866001.1.p1	m.3292_1
OG0004834	MSTRG.2634.5.p2, SMEST008818001.1.p1	m.8594_1
OG0004835	SMEST061995001.1.p1, MSTRG.18530.8.p1, MSTRG.18530.2.p2, MSTRG.18530.4.p2, MSTRG.18530.3.p1	m.12696_1
OG0004836	MSTRG.19106.3.p2, MSTRG.19106.2.p1, SMEST069194001.1.p1	m.3077_1
OG0004837	MSTRG.20244.5.p1, SMEST068111001.1.p1	m.16319_1
OG0004838	SMEST066864001.1.p1	m.18122_1
OG0004839	MSTRG.2088.3.p1, MSTRG.2088.1.p1	m.1996_1
OG0004840	SMEST042331001.1.p1	m.36632_1, m.36633_1
OG0004842	MSTRG.3928.1.p2, SMEST010263001.1.p1	m.16038_1
OG0004843	SMEST072404001.1.p1	m.18047_1
OG0004844	MSTRG.10719.1.p3, SMEST032750001.1.p1	m.13474_1, m.13476_1
OG0004845	MSTRG.12885.1.p1, SMEST040274002.1.p1	m.11675_1
OG0004845	MSTRG.6696.6.p1, SMEST020960001.1.p1	m.33242_1
OG0004846	MSTRG.9227.1.p1, MSTRG.9227.4.p1	m.30837_1, m.30836_1
OG0004847	MSTRG.21783.1.p2, MSTRG.21783.4.p1, SMEST078174002.1.p1, MSTRG.21783.5.p1, MSTRG.21783.7.p1	m.18153_1, m.18152_1
OG0004848	SMEST028921001.1.p1	m.6557_1
OG0004849	MSTRG.5475.1.p1	m.24251_1
OG0004850	MSTRG.84.8.p3	m.29249_1
OG0004852	MSTRG.1375.3.p1, MSTRG.1375.2.p1, SMEST001361001.1.p1, MSTRG.1375.5.p1	m.8042_1
OG0004853	SMEST007673001.1.p1, MSTRG.3149.3.p1, MSTRG.3149.4.p1	m.10306_1
OG0004855	MSTRG.9017.6.p1, SMEST041742001.1.p1	m.5446_1, m.5449_1
OG0004856	MSTRG.12507.2.p2	m.32245_1
OG0004857	MSTRG.10714.2.p1, SMEST032740001.1.p1	m.33086_1, m.33087_1
OG0004858	SMEST023344001.1.p1	m.6915_1
OG0004859	SMEST047328001.1.p1	m.4272_1
OG0004860	MSTRG.4231.3.p2, MSTRG.4231.5.p1, SMEST011384001.1.p1, MSTRG.4231.2.p1, MSTRG.4231.4.p1	m.2884_1
OG0004861	MSTRG.14400.7.p1, MSTRG.14400.1.p1, MSTRG.14400.3.p1, SMEST046807006.1.p1	m.26714_1
OG0004861	MSTRG.20510.11.p1, SMEST073880005.1.p1, MSTRG.20510.7.p1, SMEST073880002.1.p1, MSTRG.20510.8.p1, MSTRG.20510.9.p2	m.7989_1
OG0004862	MSTRG.16325.1.p1	m.6469_1
OG0004862	MSTRG.4979.5.p1, MSTRG.4979.1.p2	m.20807_1
OG0004863	MSTRG.14385.1.p2, MSTRG.14385.2.p2, MSTRG.14385.6.p2	m.12446_1, m.12447_1, m.12448_1
OG0004864	MSTRG.8885.10.p1, MSTRG.8885.9.p1, MSTRG.8885.4.p1, MSTRG.8885.7.p2, MSTRG.8885.6.p1, MSTRG.8885.5.p1, SMEST042688002.1.p1, MSTRG.8885.12.p1	m.18155_1
OG0004865	SMEST077816001.1.p1	m.12857_1
OG0004866	MSTRG.10262.3.p1, MSTRG.11263.2.p1, MSTRG.11263.1.p1	m.15999_1
OG0004871	MSTRG.19140.3.p2, MSTRG.19140.3.p1, MSTRG.19140.2.p1, MSTRG.19140.4.p1, SMEST069346001.1.p1	m.22724_1
OG0004875	SMEST011639001.1.p1, MSTRG.3440.3.p1, MSTRG.3440.6.p1	m.25263_1
OG0004876	MSTRG.23053.1.p1	m.20560_1
OG0004879	SMEST046135001.1.p1, MSTRG.14320.1.p1	m.18502_1
OG0004879	MSTRG.15585.10.p1, MSTRG.15585.9.p1, MSTRG.15585.3.p1, MSTRG.15585.4.p1, MSTRG.15585.6.p1, MSTRG.15585.7.p1, MSTRG.15585.8.p1, SMEST058746001.1.p1	m.1143_1
OG0004881	MSTRG.15242.5.p1, SMEST049533001.1.p1	m.11064_1
OG0004882	SMEST027072003.1.p1, MSTRG.35.3.p1, SMEST027072002.1.p1	m.6819_1
OG0004883	MSTRG.8085.3.p1, SMEST024529001.1.p1	m.12123_1
OG0004883	MSTRG.11895.5.p1, MSTRG.11895.2.p1, SMEST036869002.1.p1	m.14114_1
OG0004893	MSTRG.3549.18.p1, MSTRG.3549.13.p1, MSTRG.3549.9.p1, MSTRG.3549.17.p1, MSTRG.3549.12.p1, MSTRG.3549.15.p1, SMEST012034003.1.p1, MSTRG.3549.10.p1, MSTRG.3549.11.p1	m.25224_1, m.25222_1, m.25226_1, m.25225_1
OG0004893	MSTRG.3549.15.p2	m.25223_1
OG0004919	SMEST076766001.1.p1	m.8289_1
OG0004921	SMEST052430001.1.p1	m.29228_1, m.18977_1
OG0004922	MSTRG.7500.1.p1, SMEST022973001.1.p1	m.17382_1
OG0004923	MSTRG.18627.4.p1, SMEST062770001.1.p1	m.1064_1, m.1066_1
OG0004924	MSTRG.21188.8.p1, SMEST072168001.1.p1, MSTRG.21188.2.p1, MSTRG.21188.9.p3, MSTRG.21188.3.p4, MSTRG.21188.4.p2, MSTRG.21188.5.p1	m.14169_1
OG0004926	MSTRG.6693.1.p1, MSTRG.6693.2.p2	m.13151_1, m.13150_1
OG0004927	SMEST042447001.1.p1	m.2644_1
OG0004928	SMEST022343001.1.p1	m.5348_1
OG0004930	SMEST044048003.1.p1, SMEST044048006.1.p1, SMEST044048009.1.p1, SMEST044048001.1.p1, SMEST008312001.1.p1, MSTRG.3293.3.p2	m.20858_1
OG0004932	SMEST057051001.1.p1, MSTRG.17191.3.p1	m.4328_1, m.4327_1
OG0004933	SMEST028266002.1.p1, MSTRG.9521.1.p1	m.7345_1
OG0004934	MSTRG.6791.2.p1, SMEST021348001.1.p1, MSTRG.6791.3.p1	m.2293_1
OG0004935	MSTRG.608.6.p2, MSTRG.608.5.p2, SMEST026201002.1.p1, SMEST026201001.1.p1	m.33066_1
OG0004937	SMEST078605001.1.p1	m.8999_1
OG0004938	SMEST059684001.1.p1	m.1654_1, m.30576_1
OG0004939	SMEST014474002.1.p1, MSTRG.4370.3.p1, SMEST014474001.1.p1	m.14801_1
OG0004940	MSTRG.5191.3.p1	m.18605_1, m.18602_1, m.18606_1
OG0004941	MSTRG.18522.1.p1, MSTRG.18522.3.p1	m.6913_1
OG0004942	SMEST051766001.1.p1	m.14409_1
OG0004944	SMEST040216001.1.p1	m.892_1
OG0004945	SMEST041300001.1.p1	m.8515_1
OG0004946	MSTRG.14032.2.p1, MSTRG.14032.3.p1	m.17158_1
OG0004947	SMEST016559001.1.p1, MSTRG.5960.2.p1	m.18505_1
OG0004949	MSTRG.17528.2.p3, MSTRG.17528.4.p2, MSTRG.17528.2.p1	m.23686_1
OG0004950	MSTRG.5020.1.p1, MSTRG.5020.3.p1	m.13955_1
OG0004951	MSTRG.14322.8.p1, SMEST046152001.1.p1	m.15353_1
OG0004952	MSTRG.21537.1.p1, MSTRG.21537.2.p1	m.6302_1
OG0004953	MSTRG.15750.1.p1, MSTRG.15750.4.p1, SMEST059150001.1.p1	m.719_1
OG0004954	MSTRG.4214.5.p1, MSTRG.4214.1.p1, MSTRG.4214.2.p1	m.15710_1, m.15709_1
OG0004955	SMEST080562001.1.p1, MSTRG.23615.2.p1	m.18537_1
OG0004956	SMEST048745001.1.p1	m.8175_1
OG0004960	SMEST070862002.1.p1	m.27647_1
OG0004961	SMEST049730001.1.p1	m.7831_1
OG0004962	MSTRG.8819.2.p1	m.7370_1
OG0004962	MSTRG.8819.6.p1	m.7369_1
OG0004963	SMEST026090001.1.p1, MSTRG.565.3.p1	m.23009_1, m.23007_1
OG0004966	MSTRG.1485.1.p1	m.33508_1
OG0004967	MSTRG.17646.5.p1, MSTRG.17646.2.p1, SMEST064735001.1.p1	m.3769_1
OG0004968	MSTRG.10913.1.p1	m.4256_1
OG0004969	MSTRG.7775.3.p1, MSTRG.7775.2.p1, MSTRG.7775.3.p2	m.8397_1
OG0004970	MSTRG.11795.3.p1, SMEST037715002.1.p1	m.29499_1
OG0004971	SMEST068121001.1.p1, MSTRG.20215.4.p1, MSTRG.20215.5.p1	m.7333_1
OG0004971	SMEST051174001.1.p1	m.16289_1, m.16290_1
OG0004972	MSTRG.924.2.p1, SMEST003347001.1.p1	m.21982_1
OG0004973	MSTRG.17688.2.p1, SMEST064892001.1.p1, MSTRG.17688.4.p1, MSTRG.17688.5.p1, MSTRG.17688.6.p1	m.4080_1, m.4081_1
OG0004975	SMEST065203001.1.p1, SMEST035046001.1.p1, SMEST031153001.1.p1, SMEST011573001.1.p1, SMEST072427001.1.p1	m.26129_1
OG0004976	SMEST033633001.1.p1	m.39279_1
OG0004978	MSTRG.6409.2.p1, SMEST018128001.1.p1	m.22387_1, m.22378_1
OG0004979	MSTRG.7833.3.p2, SMEST022073001.1.p1	m.11404_1
OG0004981	SMEST012668001.1.p1	m.30848_1
OG0004982	SMEST041819001.1.p1, MSTRG.1434.1.p1	m.943_1
OG0004983	MSTRG.129.3.p1, MSTRG.129.5.p1, MSTRG.129.1.p1	m.5159_1, m.5160_1
OG0004985	MSTRG.17485.1.p1	m.8359_1
OG0004989	SMEST077692001.1.p1	m.9981_1
OG0004991	SMEST071009001.1.p1, MSTRG.20903.1.p2	m.8215_1
OG0004992	SMEST023015001.1.p1	m.13328_1
OG0004993	MSTRG.2406.7.p1, SMEST004984001.1.p1	m.8098_1
OG0004995	MSTRG.14331.3.p2, MSTRG.14331.1.p1	m.15152_1
OG0004996	MSTRG.4721.3.p1, SMEST013030003.1.p1	m.4886_1
OG0004997	SMEST072029002.1.p1	m.12365_1
OG0004998	SMEST063043001.1.p1	m.9091_1
OG0004999	MSTRG.1832.2.p1	m.19520_1, m.19518_1
OG0005000	MSTRG.17641.5.p1, MSTRG.17641.4.p1, SMEST064720001.1.p1	m.21921_1
OG0005001	SMEST046670001.1.p1	m.11539_1
OG0005002	SMEST002904001.1.p1	m.21826_1
OG0005005	MSTRG.23502.3.p1, SMEST080328001.1.p1	m.6410_1
OG0005006	MSTRG.23437.6.p1, MSTRG.23437.3.p1, SMEST080151001.1.p1, MSTRG.23437.5.p1	m.1150_1
OG0005008	SMEST039009001.1.p1, MSTRG.12205.1.p1, MSTRG.12205.1.p2	m.16840_1
OG0005009	MSTRG.21632.2.p1	m.5934_1
OG0005010	SMEST035983001.1.p1	m.2448_1
OG0005011	MSTRG.17224.3.p2, MSTRG.17224.6.p1, MSTRG.17224.5.p1, MSTRG.17224.1.p1	m.10484_1
OG0005012	SMEST005039001.1.p1	m.11777_1
OG0005013	MSTRG.6924.3.p1, MSTRG.6924.2.p1	m.1998_1
OG0005014	SMEST080024001.1.p1	m.17108_1
OG0005015	MSTRG.12198.4.p1, MSTRG.12198.3.p1, SMEST038975001.1.p1	m.1525_1
OG0005016	MSTRG.23360.2.p1, SMEST079885001.1.p1, MSTRG.23360.5.p1	m.714_1, m.713_1
OG0005017	MSTRG.21154.1.p2, MSTRG.21154.1.p1	m.26869_1
OG0005018	SMEST032470001.1.p1	m.17618_1
OG0005019	SMEST026993001.1.p1	m.2423_1
OG0005020	MSTRG.15068.4.p1, SMEST048855001.1.p1, MSTRG.15068.1.p3	m.2763_1
OG0005022	MSTRG.4176.8.p2, MSTRG.4176.5.p2, SMEST011188001.1.p1	m.23243_1
OG0005023	SMEST061713001.1.p1, MSTRG.3097.1.p1	m.11044_1
OG0005024	MSTRG.7739.4.p1, MSTRG.7739.2.p2, SMEST021754001.1.p1	m.2513_1
OG0005025	MSTRG.9105.2.p1, MSTRG.9105.1.p1, MSTRG.9105.5.p1, SMEST028457002.1.p1	m.15243_1
OG0005026	SMEST071504001.1.p1	m.21127_1
OG0005027	SMEST050181001.1.p1	m.29287_1
OG0005028	MSTRG.15607.1.p1	m.5076_1
OG0005030	SMEST066154001.1.p1, MSTRG.19658.3.p1, SMEST066154003.1.p1, MSTRG.19658.4.p2	m.12704_1
OG0005031	MSTRG.16795.9.p1, MSTRG.16795.2.p2	m.4197_1
OG0005032	MSTRG.2956.2.p1, SMEST006826001.1.p1	m.12074_1
OG0005034	MSTRG.14251.11.p1, SMEST045847001.1.p1, MSTRG.14251.12.p1	m.8810_1
OG0005035	MSTRG.5928.3.p1, SMEST016595002.1.p1, SMEST016622001.1.p1	m.31950_1
OG0005037	MSTRG.5985.3.p1, SMEST019463001.1.p1	m.2321_1
OG0005038	MSTRG.9063.1.p1	m.1049_1
OG0005039	MSTRG.21874.8.p2, SMEST074513002.1.p1, SMEST074513001.1.p1, SMEST074516001.1.p1	m.12558_1
OG0005041	MSTRG.3226.7.p1, MSTRG.3226.6.p1, MSTRG.3226.3.p1, MSTRG.3226.4.p1, SMEST007919001.1.p1	m.8608_1
OG0005043	SMEST055996001.1.p1	m.16059_1
OG0005044	SMEST016171001.1.p1	m.6683_1
OG0005045	MSTRG.9702.1.p1, MSTRG.9702.2.p1	m.36067_1
OG0005046	SMEST060570001.1.p1	m.14135_1
OG0005047	SMEST037542001.1.p1	m.17879_1
OG0005048	MSTRG.2340.11.p1, MSTRG.2340.5.p2, MSTRG.2340.9.p2, MSTRG.2340.5.p1, MSTRG.2340.7.p1, SMEST005027001.1.p1	m.22961_1
OG0005049	MSTRG.8939.2.p1, SMEST041471005.1.p1, SMEST041471002.1.p1	m.16101_1
OG0005051	MSTRG.9947.3.p1, MSTRG.9947.1.p1	m.19483_1
OG0005052	SMEST002626003.1.p1	m.17770_1
OG0005053	MSTRG.21680.3.p1, SMEST077900001.1.p1	m.2502_1
OG0005054	SMEST047628001.1.p1	m.3906_1
OG0005055	MSTRG.19202.3.p1, SMEST069645001.1.p1	m.13057_1
OG0005056	SMEST007870001.1.p1	m.4485_1
OG0005057	MSTRG.1242.2.p1, SMEST000828001.1.p1	m.34987_1
OG0005058	SMEST078631001.1.p1	m.9518_1
OG0005059	MSTRG.3750.1.p1, SMEST009985001.1.p1, MSTRG.3750.4.p1	m.5941_1
OG0005060	SMEST028878001.1.p1	m.3054_1
OG0005062	SMEST057062001.1.p1	m.17375_1
OG0005064	SMEST052140001.1.p1, MSTRG.13293.2.p1	m.29044_1
OG0005065	SMEST028627001.1.p1, SMEST028625001.1.p1, MSTRG.9147.1.p1	m.9672_1
OG0005066	SMEST079631001.1.p1	m.3922_1
OG0005068	MSTRG.13498.2.p2, SMEST043378001.1.p1, MSTRG.13498.4.p1, MSTRG.13498.5.p1, MSTRG.13498.6.p1, MSTRG.13498.7.p1	m.25072_1
OG0005069	MSTRG.15745.3.p1, MSTRG.15745.6.p1, MSTRG.15746.3.p1, MSTRG.15745.4.p1, MSTRG.15745.5.p1	m.15208_1
OG0005070	MSTRG.628.2.p1, MSTRG.628.1.p1	m.9742_1
OG0005071	MSTRG.692.1.p1, MSTRG.692.2.p1	m.5412_1
OG0005072	MSTRG.18950.1.p1	m.7228_1, m.7230_1
OG0005073	SMEST068430001.1.p1, SMEST013621001.1.p1, SMEST050796001.1.p1, MSTRG.23250.3.p2, SMEST079614001.1.p1	m.12695_1
OG0005074	MSTRG.6882.3.p1, MSTRG.6882.8.p2, SMEST019711001.1.p1, MSTRG.6882.2.p1	m.15234_1
OG0005075	MSTRG.1269.1.p2, SMEST001062002.1.p1, MSTRG.1269.4.p2	m.3487_1
OG0005076	SMEST064985001.1.p1	m.141_1
OG0005077	MSTRG.16935.3.p1, SMEST056085001.1.p1	m.38574_1
OG0005079	MSTRG.6910.3.p1, SMEST019826001.1.p1, MSTRG.6910.5.p1	m.6825_1
OG0005080	SMEST067822001.1.p1, MSTRG.20165.6.p1, MSTRG.20165.5.p1	m.4255_1
OG0005081	SMEST074000002.1.p1, SMEST074000001.1.p1, MSTRG.20532.2.p1, MSTRG.20532.1.p1	m.28294_1, m.28293_1
OG0005082	SMEST022969001.1.p1	m.3364_1
OG0005086	SMEST000674001.1.p1	m.8217_1
OG0005087	SMEST014300001.1.p1	m.21419_1
OG0005089	SMEST000546001.1.p1	m.1578_1
OG0005090	MSTRG.13901.1.p2, MSTRG.13895.4.p1, SMEST044606003.1.p1, MSTRG.13901.5.p1	m.6649_1
OG0005091	SMEST023040001.1.p1	m.7131_1
OG0005092	MSTRG.14299.3.p1, SMEST046058001.1.p1	m.23411_1
